Date and Time;Trend Age;Inoculation Age;I: Air Act.;I: O2 Act.;I: CO2 Act.;I: TempV;I: TempJ;I: DOamp;I: pH;I: Level 1;I: Stirr Act.;I: Torque;I: Balance1;I: Vol. Pump A1;I: Vol. Pump A2;I: Vol. Pump A3;I: Vol. Pump A4;I: Vol. CO2 Act.;I: Vol. O2 Act.;I: Vol. Air Act.;SP Temperature;SP Oxygen;SP pH;SP Foam;SP Level;O: Air Setp.;O: O2 Setp.;O: CO2 Setp.;O: N2;O: Heat;O: Cool;O: PumpTh;O: Stirr Setp.;O: Pump A1;O: Pump A2;O: Pump A3;O: Pump A4;O: Headspace 
Wed Apr 21 23:27:52 2021;198;0;9.93723;-0.0501977;-0.639757;33;34.7;47.8898;7.18004;0;190;0.144606;0;101.232;18.7467;3.68077;1854.22;5014.62;147.072;114857;33;30;7;0;0;10;0;0;0;2.77628;0;1;190;0;0;0;0;0
Wed Apr 21 23:57:52 2021;198.5;0;9.99604;-0.0114656;-0.627968;33;34.7;40.3941;7.18107;0;190;0.149001;0;101.232;18.7467;3.68077;1854.22;5025.37;148.006;114917;33;30;7;0;0;10;0;0;0;2.64203;0;1;190;0;0;0;0;0
Thu Apr 22 00:27:52 2021;199;0;9.98734;-0.0671917;-0.615678;33;34.7;44.6014;7.17965;0;190;0.144831;0;101.232;18.7467;3.68077;1854.22;5036.46;148.968;114977;33;30;7;0;0;10;0;0;0;2.82805;0;1;190;0;0;0;0;0
Thu Apr 22 00:57:52 2021;199.5;0;10.0034;40.3321;-0.643052;33;34.6;31.4814;7.18137;0;190;0.144757;0;101.232;18.7467;3.68077;1854.22;5046.72;150.063;115037;33;30;7;0;0;10;41.9279;0;0;2.85056;0;1;190;0;0;0;0;0
Thu Apr 22 01:27:52 2021;200;0;9.99674;10.5878;-0.622356;33;34.7;40.7622;7.18468;0;190;0.144863;0;101.232;18.7467;3.68077;1854.22;5057.33;151.001;115097;33;30;7;0;0;10;12.8448;0;0;2.85056;0;1;190;0;0;0;0;0
Thu Apr 22 01:57:52 2021;200.5;0;10.0158;-0.0217405;-0.621391;33;34.7;45.9702;7.19283;0;190;0.147841;0;101.232;18.7467;3.68077;1854.22;5066.23;151.976;115157;33;30;7;0;0;10;0;0;0;2.85056;0;1;190;0;0;0;0;0
Thu Apr 22 02:27:52 2021;201;0;10.0191;-0.00418175;-0.611755;33;34.6;47.9664;7.19009;0;190;0.15191;0;101.232;18.7467;3.68077;1854.22;5077.23;152.934;115217;33;30;7;0;0;10;0;0;0;3.0013;0;1;190;0;0;0;0;0
Thu Apr 22 02:57:52 2021;201.5;0;9.99334;26.5552;-0.622549;33;34.6;34.6964;7.1981;0;190;0.151163;0;101.232;18.7467;3.68077;1854.22;5087.45;154.151;115277;33;30;7;0;0;10;23.784;0;0;3.01106;0;1;190;0;0;0;0;0
Thu Apr 22 03:27:52 2021;202;0;10.0039;-0.0221438;-0.608963;33;34.7;49.1769;7.18657;0;190;0.151993;0;101.232;18.7467;3.68077;1854.22;5107.03;155.243;115337;33;30;7;0;0;10;0;0;0;2.86181;0;1;190;0;0;0;0;0
Thu Apr 22 03:57:52 2021;202.5;0;9.99101;-0.0525608;-0.638952;33;34.7;49.332;7.18556;0;190;0.150253;0;101.232;18.7467;3.68077;1854.22;5116.68;156.249;115397;33;30;7;0;0;10;0;0;0;3.01181;0;1;190;0;0;0;0;0
Thu Apr 22 04:27:52 2021;203;0;10.0644;-0.00815562;-0.647984;33;34.7;40.9439;7.19384;0;190;0.152541;0;101.232;18.7467;3.68077;1854.22;5125.52;157.214;115457;33;30;7;0;0;10;0;0;0;2.86181;0;1;190;0;0;0;0;0
Thu Apr 22 04:57:52 2021;203.5;0;9.97625;-0.0019147;-0.552942;33;34.7;47.0057;7.19085;0;190;0.149031;0;101.232;18.7467;3.68077;1854.22;5143.96;158.295;115517;33;30;7;0;0;10;0;0;0;2.86181;0;1;190;0;0;0;0;0
Thu Apr 22 05:27:52 2021;204;0;10.0037;-0.0273565;-0.600133;33;34.7;47.9758;7.18721;0;190;0.149937;0;101.232;18.7467;3.68077;1854.22;5153.02;159.273;115577;33;30;7;0;0;10;0;0;0;2.86218;0;1;190;0;0;0;0;0
Thu Apr 22 05:57:52 2021;204.5;0;9.9972;-0.0253355;-0.626511;33;34.7;48.8885;7.19315;0;190;0.15194;0;101.232;18.7467;3.68077;1854.22;5161.16;160.255;115637;33;30;7;0;0;10;0;0;0;2.86256;0;1;190;0;0;0;0;0
Thu Apr 22 06:27:52 2021;205;0;10.0584;-0.0385228;-0.61415;33;34.7;48.782;7.19832;0;190;0.151789;0;101.232;18.7467;3.68077;1854.22;5171.24;161.304;115697;33;30;7;0;0;10;0;0;0;3.01256;0;1;190;0;0;0;0;0
Thu Apr 22 06:57:52 2021;205.5;0;9.92385;-0.0085171;-0.622301;33;34.7;46.1484;7.18927;0;190;0.151334;0;101.232;18.7467;3.68077;1854.22;5188.55;162.314;115757;33;30;7;0;0;10;0;0;0;2.87719;0;1;190;0;0;0;0;0
Thu Apr 22 07:27:52 2021;206;0;10.0096;-0.0317655;-0.601821;33;34.7;49.841;7.19394;0;190;0.152453;0;101.232;18.7467;3.68077;1854.22;5197.55;163.349;115817;33;30;7;0;0;10;0;0;0;2.87719;0;1;190;0;0;0;0;0
Thu Apr 22 07:57:52 2021;206.5;0;9.98701;-0.0287719;-0.598198;33;34.7;48.6344;7.18737;0;190;0.151552;0;101.232;18.7467;3.68077;1854.22;5217.77;164.445;115877;33;30;7;0;0;10;0.393171;0;0;2.87794;0;1;190;0;0;0;0;0
Thu Apr 22 08:27:52 2021;207;0;10.0167;-0.0366219;-0.624633;33;34.7;48.6136;7.18691;0;190;0.149315;0;101.232;18.7467;3.68077;1854.22;5226.74;165.478;115937;33;30;7;0;0;10;0;0;0;2.87794;0;1;190;0;0;0;0;0
Thu Apr 22 08:57:52 2021;207.5;0;10.0025;-0.00600249;-0.637656;33;34.7;40.9068;7.19548;0;190;0.151519;0;101.232;18.7467;3.68077;1854.22;5235.06;166.523;115997;33;30;7;0;0;10;0;0;0;2.87682;0;1;190;0;0;0;0;0
Thu Apr 22 09:27:52 2021;208;0;9.99102;-0.0436725;-0.472825;33;34.7;49.4385;7.19392;0;190;0.14968;0;101.232;18.7467;3.68077;1854.22;5256.22;167.553;116057;33;30;7;0;0;10;0;0;0;2.87532;0;1;190;0;0;0;0;0
Thu Apr 22 09:57:52 2021;208.5;0;10.0104;-0.0408197;-0.630322;33;34.7;46.459;7.18942;0;190;0.149106;0;101.232;18.7467;3.68077;1854.22;5266.05;168.606;116117;33;30;7;0;0;10;0;0;0;2.87494;0;1;190;0;0;0;0;0
Thu Apr 22 10:27:52 2021;209;0;9.99662;31.8448;-0.637272;33;34.7;36.1697;7.18335;0;190;0.150609;0;101.232;18.7467;3.68077;1864.23;5277.65;169.667;116177;33;30;7;0;0;10;28.4966;0;0;2.87457;0;1;190;0;0;0;0;0
Thu Apr 22 10:57:52 2021;209.5;0;9.99806;18.234;-0.626248;33;34.6;38.0463;7.16839;0;190;0.150201;0;101.232;21.09;3.68077;1864.23;5277.65;170.683;116237;33;30;7;0;0;10;15.8463;0;0;3.02419;0;1;190;0;0;0;0;0
Thu Apr 22 11:27:52 2021;210;0;10.0204;22.1549;-0.62824;33;34.7;35.1768;7.18187;0;190;0.149108;0;101.232;21.09;3.68077;1864.23;5287.41;171.529;116297;33;30;7;0;0;10;20.6344;0;0;2.87494;0;1;190;0;0;0;0;0
Thu Apr 22 11:57:52 2021;210.5;0;10.0048;7.17266;-0.631324;33;34.7;40.8491;7.1825;0;190;0.146885;0;101.232;21.09;3.68077;1875.31;5296.96;172.489;116357;33;30;7;0;0;10;4.24077;0;0;2.87457;0;1;190;0;0;0;0;0
Thu Apr 22 12:27:52 2021;211;0;10.0177;0.000491577;-0.635228;33;34.7;41.394;7.18932;0;190;0.151596;0;101.232;21.09;3.68077;1875.31;5304.26;173.506;116417;33;30;7;0;0;10;0;0;0;2.87419;0;1;190;0;0;0;0;0
Thu Apr 22 12:57:52 2021;211.5;0;9.99415;56.6802;-0.621587;33;34.6;29.2134;7.18026;0;190;0.151241;0;101.232;21.09;3.68077;1875.31;5313.33;174.328;116477;33;30;7;0;0;10;56.6788;0;0;3.02344;0;1;190;0;0;0;0;0
Thu Apr 22 13:27:52 2021;212;0;10.013;19.1643;-0.594949;33;34.6;36.5466;7.17371;0;190;0.151364;0;101.232;21.09;3.68077;1875.31;5324.03;175.199;116537;33;30;7;0;0;10;22.1691;0;0;3.06883;0;1;190;0;0;0;0;0
Thu Apr 22 13:57:52 2021;212.5;0;9.96039;4.07949;-0.596383;33;34.7;43.9372;7.19803;0;190;0.151683;0;101.232;21.09;3.68077;1875.31;5324.03;176.171;116597;33;30;7;0;0;10;4.30839;0;0;3.06883;0;1;190;0;0;0;0;0
Thu Apr 22 14:27:52 2021;213;0;10.0465;-0.000585204;-0.600462;33;34.7;46.1047;7.17875;0;190;0.149183;0;101.232;21.09;3.68077;1875.31;5341.8;177.161;116657;33;30;7;0;0;10;0.305395;0;0;2.92484;0;1;190;0;0;0;0;0
Thu Apr 22 14:57:52 2021;213.5;0;9.99835;6.86604e-05;-0.598511;33;34.7;47.8619;7.19849;0;190;0.150554;0;101.232;21.09;3.68077;1875.31;5341.8;178.186;116717;33;30;7;0;0;10;0;0;0;2.93534;0;1;190;0;0;0;0;0
Thu Apr 22 15:27:52 2021;214;0;9.97968;-0.00101269;-0.610964;33;34.7;52.0891;7.19487;0;190;0.148854;0;101.232;21.09;3.68077;1875.31;5351.8;179.193;116777;33;30;7;0;0;10;0.22728;0;0;2.93647;0;1;190;0;0;0;0;0
Thu Apr 22 15:57:52 2021;214.5;0;10.0106;-0.00101845;-0.598284;33;34.7;52.2884;7.19759;0;190;0.151184;0;101.232;21.09;3.68077;1875.31;5360.37;180.15;116837;33;30;7;0;0;10;0;0;0;2.93647;0;1;190;0;0;0;0;0
Thu Apr 22 16:27:52 2021;215;0;9.98127;-0.0103317;-0.540528;33;34.6;48.331;7.18853;0;190;0.149435;0;101.232;21.09;3.68077;1875.31;5377.91;181.108;116897;33;30;7;0;0;10;0;0;0;3.08647;0;1;190;0;0;0;0;0
Thu Apr 22 16:57:52 2021;215.5;0;9.99081;-0.0047277;-0.60174;33;34.6;46.5325;7.19594;0;190;0.14968;0;101.232;21.09;3.68077;1875.31;5377.91;182.063;116957;33;30;7;0;0;10;0;0;0;3.09509;0;1;190;0;0;0;0;0
Thu Apr 22 17:27:52 2021;216;0;10.0013;21.8017;22.7815;33;34.7;36.9902;7.20128;0;190;0.147286;0;101.232;21.09;3.68077;1875.31;5385.79;182.978;117017;33;30;7;0;0;10;16.3468;30.7174;0;2.96385;0;1;190;0;0;0;0;0
Thu Apr 22 17:57:52 2021;216.5;0;10.0055;-0.0171373;-0.640891;33;34.6;46.8941;7.19151;0;190;0.147857;0;101.232;21.09;3.68077;1875.31;5396.63;183.979;117077;33;30;7;0;0;10;0;0;0;3.11385;0;1;190;0;0;0;0;0
Thu Apr 22 18:27:52 2021;217;0;10.0115;-0.0290055;-0.620995;33;34.6;46.2218;7.18584;0;190;0.148691;0;101.232;21.09;3.68077;1875.31;5408.12;185.018;117137;33;30;7;0;0;10;0;0;0;2.96385;0;1;190;0;0;0;0;0
Thu Apr 22 18:57:52 2021;217.5;0;10.0187;-0.0848739;-0.637557;33;34.7;52.5132;7.18749;0;190;0.148642;0;101.232;21.09;3.68077;1875.31;5417.81;186.016;117197;33;30;7;0;0;10;0;0;0;2.96385;0;1;190;0;0;0;0;0
Thu Apr 22 19:27:52 2021;218;0;10.0023;15.4902;-0.661404;33;34.7;40.5747;7.19064;0;190;0.149919;0;101.232;21.09;3.68077;1875.31;5425.96;187.036;117257;33;30;7;0;0;10;9.81895;0;0;2.96385;0;1;190;0;0;0;0;0
Thu Apr 22 19:57:52 2021;218.5;0;10.0251;49.8496;-0.645009;33;34.7;29.8642;7.18024;0;190;0.149243;0;101.232;21.09;3.68077;1875.31;5435.87;187.789;117317;33;30;7;0;0;10;49.8275;0;0;2.96385;0;1;190;0;0;0;0;0
Thu Apr 22 20:27:52 2021;219;0;10.0324;24.2075;-0.64987;33;34.7;37.2517;7.17973;0;190;0.149373;0;101.232;21.09;3.68077;1875.31;5445.56;188.744;117377;33;30;7;0;0;10;28.2717;0;0;2.96385;0;1;190;0;0;0;0;0
Thu Apr 22 20:57:52 2021;219.5;0;9.9789;51.1255;-0.62192;33;34.6;34.1964;7.1836;0;190;0.148367;0;101.232;21.09;3.68077;1875.31;5454.23;189.838;117437;33;30;7;0;0;10;52.389;0;0;3.11385;0;1;190;0;0;0;0;0
Thu Apr 22 21:27:52 2021;220;0;9.98539;18.5756;-0.638739;33;34.7;39.0383;7.19055;0;190;0.153288;0;101.232;21.09;3.68077;1875.31;5460.74;190.762;117497;33;30;7;0;0;10;19.2967;0;0;2.96385;0;1;190;0;0;0;0;0
Thu Apr 22 21:57:52 2021;220.5;0;10.0158;-0.0537229;-0.642225;33;34.7;46.0002;7.19;0;190;0.152317;0;101.232;21.09;3.68077;1875.31;5468.54;191.705;117557;33;30;7;0;0;10;1.00366;0;0;2.96385;0;1;190;0;0;0;0;0
Thu Apr 22 22:27:52 2021;221;0;10.0013;-0.0605495;-0.640732;33;34.7;46.918;7.18427;0;190;0.153476;0;101.232;21.09;3.68077;1875.31;5478.67;192.68;117617;33;30;7;0;0;10;0;0;0;2.96385;0;1;190;0;0;0;0;0
Thu Apr 22 22:57:52 2021;221.5;0;10.0037;-0.0607561;-0.634854;33;34.7;48.8038;7.18757;0;190;0.154159;0;101.232;21.09;3.68077;1875.31;5487.27;193.704;117677;33;30;7;0;0;10;0;0;0;2.96385;0;1;190;0;0;0;0;0
Thu Apr 22 23:27:52 2021;222;0;10.0171;-0.0551056;-0.632112;33;34.7;44.3547;7.19056;0;190;0.151727;0;101.232;21.09;3.68077;1875.31;5495.05;194.688;117737;33;30;7;0;0;10;0;0;0;2.96385;0;1;190;0;0;0;0;0
Thu Apr 22 23:57:52 2021;222.5;0;9.99718;-0.037546;-0.61991;33;34.7;46.5639;7.18513;0;190;0.152576;0;101.232;21.09;3.68077;1875.31;5504.87;195.676;117797;33;30;7;0;0;10;0;0;0;2.96385;0;1;190;0;0;0;0;0
Fri Apr 23 00:27:52 2021;223;0;10.0046;-0.0722814;-0.630171;33;34.7;49.9446;7.18593;0;190;0.151519;0;101.232;21.09;3.68077;1875.31;5514.4;196.722;117857;33;30;7;0;0;10;0;0;0;3.11385;0;1;190;0;0;0;0;0
Fri Apr 23 00:57:52 2021;223.5;0;10.0152;-0.0723795;-0.628879;33;34.6;45.7787;7.19078;0;190;0.151567;0;101.232;21.09;3.68077;1875.31;5522.41;197.76;117917;33;30;7;0;0;10;0;0;0;2.96385;0;1;190;0;0;0;0;0
Fri Apr 23 01:27:52 2021;224;0;9.98431;-0.0419279;-0.637585;33;34.7;48.5627;7.18208;0;190;0.152369;0;101.232;21.09;3.68077;1875.31;5532.72;198.676;117977;33;30;7;0;0;10;0;0;0;2.96385;0;1;190;0;0;0;0;0
Fri Apr 23 01:57:52 2021;224.5;0;10.0195;-0.00993404;-0.611972;33;34.7;41.6023;7.18021;0;190;0.151432;0;101.232;21.09;3.68077;1875.31;5542.98;199.658;118037;33;30;7;0;0;10;0;0;0;2.96348;0;1;190;0;0;0;0;0
Fri Apr 23 02:27:52 2021;225;0;9.99094;-0.0343931;-0.629407;33;34.7;45.3796;7.17851;0;190;0.151548;0;101.232;21.09;3.68077;1875.31;5552.96;200.604;118097;33;30;7;0;0;10;0;0;0;2.96348;0;1;190;0;0;0;0;0
Fri Apr 23 02:57:52 2021;225.5;0;9.96493;-0.0234318;-0.604201;33;34.7;45.0626;7.18546;0;190;0.1523;0;101.232;21.09;3.68077;1875.31;5560.95;201.587;118157;33;30;7;0;0;10;0;0;0;2.96348;0;1;190;0;0;0;0;0
Fri Apr 23 03:27:52 2021;226;0;9.97215;15.5208;-0.620727;33;34.6;37.8179;7.18561;0;190;0.152408;0;101.232;21.09;3.68077;1875.31;5569.14;202.568;118217;33;30;7;0;0;10;10.6909;0;0;2.96348;0;1;190;0;0;0;0;0
Fri Apr 23 03:57:52 2021;226.5;0;9.98058;-0.0129852;-0.611969;33;34.7;44.3193;7.17963;0;190;0.151289;0;101.232;21.09;3.68077;1875.31;5578.66;203.587;118277;33;30;7;0;0;10;0;0;0;2.96385;0;1;190;0;0;0;0;0
Fri Apr 23 04:27:52 2021;227;0;9.93629;-0.00162768;-0.622817;33;34.7;52.5862;7.18469;0;190;0.152006;0;101.232;21.09;3.68077;1875.31;5586.33;204.58;118337;33;30;7;0;0;10;0;0;0;2.96348;0;1;190;0;0;0;0;0
Fri Apr 23 04:57:52 2021;227.5;0;9.95782;-0.00202905;-0.610917;33;34.7;41.7382;7.18137;0;190;0.153493;0;101.232;21.09;3.68077;1875.31;5595.8;205.556;118397;33;30;7;0;0;10;0;0;0;2.96348;0;1;190;0;0;0;0;0
Fri Apr 23 05:27:52 2021;228;0;9.96397;-0.0136424;-0.619023;33;34.7;55.7153;7.1913;0;190;0.153084;0;101.232;21.09;3.68077;1875.31;5602.76;206.605;118457;33;30;7;0;0;10;0;0;0;2.96348;0;1;190;0;0;0;0;0
Fri Apr 23 05:57:52 2021;228.5;0;9.999;-0.0190933;-0.618456;33;34.7;50.1835;7.18674;0;190;0.152313;0;101.232;21.09;3.68077;1875.31;5612.12;207.615;118517;33;30;7;0;0;10;0.715113;0;0;2.96385;0;1;190;0;0;0;0;0
Fri Apr 23 06:27:52 2021;229;0;9.98922;4.09457;-0.609082;33;34.6;33.4235;7.19146;0;190;0.15191;0;101.232;21.09;3.68077;1875.31;5618.8;208.438;118577;33;30;7;0;0;10;5.1903;0;0;2.96385;0;1;190;0;0;0;0;0
Fri Apr 23 06:57:52 2021;229.5;0;9.92699;19.6305;-0.618605;33;34.6;36.0583;7.18465;0;190;0.15154;0;101.232;21.09;3.68077;1875.31;5628.78;209.419;118637;33;30;7;0;0;10;22.8279;0;0;2.96385;0;1;190;0;0;0;0;0
Fri Apr 23 07:27:52 2021;230;0;10.0076;0.00092072;-0.586468;33;34.7;44.8725;7.18823;0;190;0.152148;0;101.232;21.09;3.68077;1875.31;5637.68;210.449;118697;33;30;7;0;0;10;1.33089;0;0;2.96423;0;1;190;0;0;0;0;0
Fri Apr 23 07:57:52 2021;230.5;0;10.0051;-0.00712297;-0.608516;33;34.7;47.4109;7.19276;0;190;0.151148;0;101.232;21.09;3.68077;1875.31;5645.58;211.471;118757;33;30;7;0;0;10;0.206776;0;0;2.96423;0;1;190;0;0;0;0;0
Fri Apr 23 08:27:52 2021;231;0;9.99607;-0.0201698;-0.610228;33;34.6;47.2959;7.18739;0;190;0.152542;0;101.232;21.09;3.68077;1875.31;5655.82;212.5;118817;33;30;7;0;0;10;0;0;0;2.96423;0;1;190;0;0;0;0;0
Fri Apr 23 08:57:52 2021;231.5;0;9.98513;-0.00941822;-0.624589;33;34.7;49.3824;7.19104;0;190;0.15246;0;101.232;21.09;3.68077;1875.31;5664.58;213.537;118877;33;30;7;0;0;10;0;0;0;2.96385;0;1;190;0;0;0;0;0
Fri Apr 23 09:27:52 2021;232;0;9.96384;-0.00918894;-0.603942;33.1;34.8;44.7004;7.18456;0;190;0.155368;0;101.232;21.09;3.68077;1875.31;5675.47;214.605;118937;33;30;7;0;0;10;0;0;0;1.92203;0;1;190;0;0;0;0;0
Fri Apr 23 09:57:52 2021;232.5;0;10.0399;19.3994;-0.608007;33;34.6;37.0351;7.19134;0;190;0.154625;0;101.232;21.09;3.68077;1875.31;5683.57;215.584;118997;33;30;7;0;0;10;17.4356;0;0;2.50648;0;1;190;0;0;0;0;0
Fri Apr 23 10:27:52 2021;233;0;9.98373;48.7952;-0.612661;33;34.6;29.6109;7.18241;0;190;0.153643;0;101.232;21.09;3.68077;1875.31;5694.05;216.534;119057;33;30;7;0;0;10;48.7834;0;0;2.57701;0;1;190;0;0;0;0;0
Fri Apr 23 10:57:52 2021;233.5;0;10.0364;36.5174;-0.602493;33.1;34.4;31.6609;7.16297;0;190;0.153967;0;130.24;21.09;3.68077;1875.31;5722.87;218.018;119117;33;30;7;0;0;10;34.9029;0;0;0.789688;0;1;190;0;0;0;0;0
Fri Apr 23 11:27:52 2021;234;0;10.0017;-0.0853989;-0.616422;33;34.6;44.3834;7.18774;0;190;0.154794;0;130.24;21.09;3.68077;1875.31;5734.28;219.526;119177;33;30;7;0;0;10;0;0;0;2.44469;0;1;190;0;0;0;0;0
Fri Apr 23 11:57:52 2021;234.5;0;9.99542;-0.0925235;-0.627446;33;34.7;44.7738;7.19359;0;190;0.153682;0;130.24;21.09;3.68077;1889.86;5741.82;220.929;119237;33;30;7;0;0;10;0;0;0;2.36296;0;1;190;0;0;0;0;0
Fri Apr 23 12:27:52 2021;235;0;10.0156;-0.0497882;-0.649079;33;34.7;40.5946;7.19304;0;190;0.15628;0;130.24;21.09;3.68077;1889.86;5752.04;222.251;119297;33;30;7;0;0;10;0;0;0;2.54598;0;1;190;0;0;0;0;0
Fri Apr 23 12:57:52 2021;235.5;0;9.97494;-0.0520043;-0.646106;33;34.7;43.9431;7.19636;0;190;0.154175;0;130.24;21.09;3.68077;1889.86;5762.83;223.608;119357;33;30;7;0;0;10;0;0;0;2.42562;0;1;190;0;0;0;0;0
Fri Apr 23 13:27:52 2021;236;0;9.98447;-0.015968;-0.609555;33;34.7;45.4916;7.19045;0;190;0.154645;0;130.24;21.09;3.68077;1889.86;5778.61;224.972;119416;33;30;7;0;0;10;0;0;0;2.52878;0;1;190;0;0;0;0;0
Fri Apr 23 14:27:52 2021;237;0;9.98017;-0.0164158;-0.584996;33;34.7;44.8996;7.18774;0;190;0.153224;0;130.24;21.09;3.68077;1889.86;5802.24;227.596;119536;33;30;7;0;0;10;0.0164986;0;0;2.60118;0;1;190;0;0;0;0;0
Fri Apr 23 14:57:52 2021;237.5;0;9.9936;-0.0180588;-0.609558;33;34.6;39.6984;7.19117;0;190;0.1535;0;130.24;25.604;3.68077;1889.86;5810.12;228.937;119596;33;30;7;0;0;10;1.09524;0;0;1.6519;0;1;190;0;0;0;0;0
Fri Apr 23 15:27:52 2021;238;0;9.97727;-0.079652;41.2948;32.9;34.5;38.2784;7.20067;0;190;0.154403;0;130.24;25.604;3.68077;1889.86;5821.32;230.367;119656;33;30;7;0;0;10;0.363679;48.1162;0;2.8311;0;1;190;0;0;0;0;0
Fri Apr 23 15:57:52 2021;238.5;0;9.97146;-0.00969447;-0.577681;33;34.6;39.5048;7.18397;0;190;0.154852;0;130.24;25.604;3.68077;1889.86;5837.46;231.722;119716;33;30;7;0;0;10;1.34806;0;0;2.79845;0;1;190;0;0;0;0;0
Fri Apr 23 16:27:52 2021;239;0;9.99188;-0.000949593;-0.617407;33;34.7;43.1407;7.18618;0;190;0.155091;0;130.24;25.604;3.68077;1900.25;5848.14;233.155;119776;33;30;7;0;0;10;0.0305653;0;0;2.71448;0;1;190;0;0;0;0;0
Fri Apr 23 16:57:52 2021;239.5;0;9.9988;-0.00345369;-0.596804;33;34.7;41.2628;7.19;0;190;0.153512;0;130.24;25.604;3.68077;1900.25;5857.42;234.499;119836;33;30;7;0;0;10;0;0;0;2.75575;0;1;190;0;0;0;0;0
Fri Apr 23 17:27:52 2021;240;0;9.9974;-0.00250594;-0.60696;33;34.6;43.8857;7.19389;0;190;0.154912;0;130.24;25.604;3.68077;1900.25;5867.47;235.892;119896;33;30;7;0;0;10;0;0;0;2.94514;0;1;190;0;0;0;0;0
Fri Apr 23 17:57:52 2021;240.5;0;9.99774;-0.0123248;56.753;33;34.7;40.9408;7.2008;0;190;0.155297;0;130.24;25.604;3.68077;1900.25;5882.09;237.212;119956;33;30;7;0;0;10;0;63.5735;0;2.82365;0;1;190;0;0;0;0;0
Fri Apr 23 18:27:52 2021;241;0;10.0615;-0.0830341;-0.581952;33;34.7;42.8191;7.19082;0;190;0.156415;0;130.24;25.604;3.68077;1900.25;5897.35;238.463;120016;33;30;7;0;0;10;0;0;0;2.85142;0;1;190;0;0;0;0;0
Fri Apr 23 18:57:52 2021;241.5;0;9.97633;-0.0883493;-0.622738;33;34.7;44.8397;7.18566;0;190;0.155386;0;130.24;25.604;3.68077;1900.25;5907.48;239.788;120076;33;30;7;0;0;10;0;0;0;2.85142;0;1;190;0;0;0;0;0
Fri Apr 23 19:27:52 2021;242;0;9.9985;-0.0821183;-0.642471;33;34.7;46.9038;7.18972;0;190;0.157081;0;130.24;25.604;3.68077;1900.25;5915.81;241.077;120136;33;30;7;0;0;10;0;0;0;3.00141;0;1;190;0;0;0;0;0
Fri Apr 23 19:57:52 2021;242.5;0;9.96491;10.2508;62.5012;33;34.6;36.8562;7.20087;0;190;0.156191;0;130.24;25.604;3.68077;1900.25;5928.58;242.319;120196;33;30;7;0;0;10;5.45249;69.9052;0;3.00141;0;1;190;0;0;0;0;0
Fri Apr 23 20:27:52 2021;243;0;10.0139;49.7339;65.2111;33;34.6;30.4822;7.20072;0;190;0.156322;0;130.24;25.604;3.68077;1900.25;5938.34;243.587;120256;33;30;7;0;0;10;49.7606;69.6038;0;3.00891;0;1;190;0;0;0;0;0
Fri Apr 23 20:57:52 2021;243.5;0;10.0104;53.876;-0.635898;33;34.7;28.7278;7.18758;0;190;0.155306;0;130.24;25.604;3.68077;1900.25;5949.39;244.796;120316;33;30;7;0;0;10;52.1477;0;0;2.85892;0;1;190;0;0;0;0;0
Fri Apr 23 21:27:52 2021;244;0;9.98263;46.1589;-0.626324;33;34.7;30.1111;7.19433;0;190;0.156989;0;130.24;25.604;3.68077;1900.25;5957.78;246.092;120376;33;30;7;0;0;10;46.1568;0;0;2.85892;0;1;190;0;0;0;0;0
Fri Apr 23 21:57:52 2021;244.5;0;10.0049;51.5471;70.3855;33;34.7;30.7333;7.19966;0;190;0.157175;0;130.24;25.604;3.68077;1900.25;5973.35;247.392;120436;33;30;7;0;0;10;51.5726;0;0;2.85892;0;1;190;0;0;0;0;0
Fri Apr 23 22:27:52 2021;245;0;9.99385;62.8492;-0.639221;33;34.7;28.1016;7.18388;0;190;0.156085;0;130.24;25.604;3.68077;1900.25;5984.1;248.544;120496;33;30;7;0;0;10;63.8534;0;0;2.85854;0;1;190;0;0;0;0;0
Fri Apr 23 22:57:52 2021;245.5;0;10.0262;32.4455;-0.634536;33;34.7;30.8262;7.19041;0;190;0.157439;0;130.24;25.604;3.68077;1900.25;5992.1;249.729;120556;33;30;7;0;0;10;40.1892;0;0;2.85854;0;1;190;0;0;0;0;0
Fri Apr 23 23:27:52 2021;246;0;9.95957;12.2345;-0.638365;33;34.7;34.2096;7.19856;0;190;0.155235;0;130.24;25.604;3.68077;1900.25;5999.36;250.977;120616;33;30;7;0;0;10;14.704;0;0;3.00629;0;1;190;0;0;0;0;0
Fri Apr 23 23:57:52 2021;246.5;0;9.98017;-0.111834;-0.631441;33;34.8;39.6018;7.1884;0;190;0.15576;0;130.24;25.604;3.68077;1900.25;6014.64;252.221;120676;33;30;7;0;0;10;2.50996;0;0;1.92776;0;1;190;0;0;0;0;0
Sat Apr 24 00:27:52 2021;247;0;10.0496;-0.0835548;-0.652148;33;34.7;40.3773;7.19417;0;190;0.15639;0;130.24;25.604;3.68077;1900.25;6022.31;253.526;120736;33;30;7;0;0;10;0;0;0;2.39523;0;1;190;0;0;0;0;0
Sat Apr 24 00:57:52 2021;247.5;0;9.96343;-0.0577483;-0.613134;33;34.7;43.368;7.19924;0;190;0.156264;0;130.24;25.604;3.68077;1900.25;6031.24;254.896;120796;33;30;7;0;0;10;0;0;0;2.42487;0;1;190;0;0;0;0;0
