Drug Name,Generic Name,Brand Name,Company Name,Therapy Area,Indication,Development Stage,Drug Geography
bevacizumab,bevacizumab,Avastin,Productos Roche SA de CV,Oncology, Cervical Cancer; Epithelial Ovarian Cancer; Fallopian Tube Cancer; Glioblastoma Multiforme (GBM); Metastatic Colorectal Cancer; Metastatic Renal Cell Carcinoma; Peritoneal Cancer,Marketed,Mexico
bevacizumab,bevacizumab,Avastin,F. Hoffmann-La Roche Ltd,Oncology, Colorectal Cancer; Glioma,Marketed,Russia
bevacizumab,bevacizumab,Avastin,Shanghai Roche Pharmaceutical Co Ltd,Oncology, Breast Cancer; Cervical Cancer; Epithelial Ovarian Cancer; Fallopian Tube Cancer; Hepatocellular Carcinoma; Lung Cancer; Metastatic Colorectal Cancer; Metastatic Renal Cell Carcinoma; Non-Small Cell Lung Cancer; Ovarian Cancer; Peritoneal Cancer; Recurrent Glioblastoma Multiforme (GBM),Marketed,China
bevacizumab,bevacizumab,Avastin,Roche Registration Ltd,Oncology, Cervical Cancer,Marketed,France; Germany; Spain; United Kingdom
bevacizumab,bevacizumab,Avastin,Roche Registration Ltd,Oncology, Fallopian Tube Cancer; Metastatic Colorectal Cancer; Peritoneal Cancer,Marketed,France; Germany; Italy; Spain; United Kingdom
bevacizumab,bevacizumab,Avastin,PT Boehringer Ingelheim Indonesia,Oncology, Epithelial Ovarian Cancer; Fallopian Tube Cancer; Human Epidermal Growth Factor Receptor 2 Negative Breast Cancer (HER2- Breast Cancer); Metastatic Colorectal Cancer; Non-Small Cell Lung Cancer; Peritoneal Cancer,Marketed,Indonesia
bevacizumab,bevacizumab,Avastin,Roche Pharma (Schweiz) AG,Oncology, Cervical Cancer; Epithelial Ovarian Cancer; Fallopian Tube Cancer; Glioblastoma Multiforme (GBM); Human Epidermal Growth Factor Receptor 2 Negative Breast Cancer (HER2- Breast Cancer); Metastatic Colorectal Cancer; Metastatic Renal Cell Carcinoma; Non-Small Cell Lung Cancer; Peritoneal Cancer,Marketed,Switzerland
bevacizumab,bevacizumab,Avastin,Roche Registration Ltd,Oncology, Metastatic Breast Cancer; Non-Small Cell Lung Cancer,Marketed,France; Italy; Spain; United Kingdom
bevacizumab,bevacizumab,Avastin,Roche a/s,Oncology, Cervical Cancer; Epithelial Ovarian Cancer; Fallopian Tube Cancer; Metastatic Breast Cancer; Metastatic Colorectal Cancer; Metastatic Renal Cell Carcinoma; Non-Small Cell Lung Cancer; Peritoneal Cancer,Marketed,Denmark
bevacizumab,bevacizumab,Avastin,F. Hoffmann-La Roche Ltd,Oncology, Metastatic Breast Cancer; Metastatic Colorectal Cancer; Metastatic Renal Cell Carcinoma; Non-Small Cell Lung Cancer; Renal Cell Carcinoma,Marketed,EU; Russia
bevacizumab,bevacizumab,Avastin,NV Roche SA,Oncology, Cervical Cancer; Colorectal Cancer; Epithelial Ovarian Cancer; Fallopian Tube Cancer; Metastatic Breast Cancer; Metastatic Ovarian Cancer; Metastatic Renal Cell Carcinoma; Non-Small Cell Lung Cancer,Marketed,Belgium
bevacizumab,bevacizumab,Avastin,Roche Registration Ltd,Oncology, Epithelial Ovarian Cancer,Marketed,Germany
bevacizumab,bevacizumab,Avastin,F. Hoffmann-La Roche Ltd,Oncology, Melanoma,Phase III,United States
bevacizumab,bevacizumab,,F. Hoffmann-La Roche Ltd,Oncology, Cervical Cancer; Malignant Pleural Mesothelioma,Phase III,Global
bevacizumab,bevacizumab,Avastin,Chugai Pharmaceutical Co Ltd,Oncology, Hepatocellular Carcinoma,Phase III,Japan
bevacizumab,bevacizumab,,Chugai Pharmaceutical Co Ltd,Oncology, Hepatocellular Carcinoma; Metastatic Colorectal Cancer; Small-Cell Lung Cancer,Phase III,Japan
bevacizumab,bevacizumab,Avastin,F. Hoffmann-La Roche Ltd,Oncology, Hepatocellular Carcinoma; Human Epidermal Growth Factor Receptor 2 Negative Breast Cancer (HER2- Breast Cancer); Non-Small Cell Lung Cancer,Phase III,Global
bevacizumab,bevacizumab,,F. Hoffmann-La Roche Ltd,Oncology, Anal Cancer; Bile Duct Cancer (Cholangiocarcinoma) ; Endometrial Cancer; Pancreatic Ductal Adenocarcinoma; Penile Cancer; Recurrent Glioblastoma Multiforme (GBM); Small-Cell Lung Cancer; Vaginal Cancer; Vulvar Cancer,Phase II,Global
bevacizumab,bevacizumab,,F. Hoffmann-La Roche Ltd,Oncology, Hepatocellular Carcinoma,Phase II,Global; Japan
bevacizumab,bevacizumab,Avastin,F. Hoffmann-La Roche Ltd,Oncology, Hepatocellular Carcinoma,Phase II,Spain
bevacizumab,bevacizumab,,Chugai Pharmaceutical Co Ltd,Oncology, Hepatocellular Carcinoma; Human Epidermal Growth Factor Receptor 2 Negative Breast Cancer (HER2- Breast Cancer),Phase II,Japan
bevacizumab,bevacizumab,Avastin,F. Hoffmann-La Roche Ltd,Oncology, Malignant Mesothelioma; Merkel Cell Carcinoma; Metastatic Hepatocellular Carcinoma (HCC); Nasopharyngeal Cancer; Neuroblastoma; Non-Small Cell Lung Cancer; Pancreatic Endocrine Tumor; Transitional Cell Carcinoma (Urothelial Cell Carcinoma),Phase II,Global
bevacizumab,bevacizumab,,F. Hoffmann-La Roche Ltd,Oncology, Metastatic Colorectal Cancer; Small-Cell Lung Cancer,Phase I,Global
bevacizumab,bevacizumab,Avastin,F. Hoffmann-La Roche Ltd,Oncology, Glioblastoma Multiforme (GBM),Inactive,EU
bevacizumab,bevacizumab,Avastin,F. Hoffmann-La Roche Ltd,Oncology, Gastrointestinal Tumor; Meningioma; Metastatic Pancreatic Cancer; Oligodendroglioma; Refractory Multiple Myeloma; Relapsed Multiple Myeloma,Inactive,Global
bevacizumab,bevacizumab,,F. Hoffmann-La Roche Ltd,Oncology, Bladder Cancer; Chronic Lymphocytic Leukemia (CLL); Diffuse Large B-Cell Lymphoma; Human Epidermal Growth Factor Receptor 2 Positive Breast Cancer (HER2+ Breast Cancer); Metastatic Liver Cancer; Non-Rhabdomyosarcoma; Rhabdomyosarcoma,Inactive,Global
bevacizumab,bevacizumab,Avastin,F. Hoffmann-La Roche Ltd,Oncology, Human Epidermal Growth Factor Receptor 2 Negative Breast Cancer (HER2- Breast Cancer); Malignant Pleural Mesothelioma; Neuroendocrine Tumors; Non-Small Cell Lung Cancer,Discontinued,Global
bevacizumab,bevacizumab,,F. Hoffmann-La Roche Ltd,Oncology, Ovarian Cancer,Discontinued,Global
bevacizumab,bevacizumab,,Chugai Pharmaceutical Co Ltd,Oncology, Human Epidermal Growth Factor Receptor 2 Positive Breast Cancer (HER2+ Breast Cancer),Discontinued,Japan
bevacizumab,bevacizumab,Avastin,Chugai Pharmaceutical Co Ltd,Oncology, Malignant Pleural Mesothelioma; Metastatic Renal Cell Carcinoma,Discontinued,Japan
lenvatinib mesylate,lenvatinib mesylate,Lenvima,Eisai Europe Ltd,Oncology, Endometrial Cancer; Hepatocellular Carcinoma,Marketed,Denmark; EU
lenvatinib mesylate,lenvatinib mesylate,Kisplyx,Eisai Pharma AG,Oncology, Metastatic Renal Cell Carcinoma,Marketed,Switzerland
lenvatinib mesylate,lenvatinib mesylate,Kisplyx,Eisai Ltd,Oncology, Metastatic Renal Cell Carcinoma,Marketed,United Kingdom
lenvatinib mesylate,lenvatinib mesylate,Lenvima,Eisai Ltd,Oncology, Endometrial Cancer; Follicular Thyroid Cancer; Metastatic Renal Cell Carcinoma; Papillary Thyroid Cancer; Thyroid Cancer,Marketed,Canada
lenvatinib mesylate,lenvatinib mesylate,Lenvima,Eisai Farmaceutica SA,Oncology, Endometrial Cancer; Follicular Thyroid Cancer; Hepatocellular Carcinoma; Papillary Thyroid Cancer; Thyroid Cancer,Marketed,Spain
lenvatinib mesylate,lenvatinib mesylate,Lenvima,Eisai Europe Ltd,Oncology, Follicular Thyroid Cancer; Papillary Thyroid Cancer,Marketed,Denmark; EU; United Kingdom
lenvatinib mesylate,lenvatinib mesylate,Lenvima,Eisai Europe Ltd,Oncology, Thyroid Cancer,Marketed,EU; United Kingdom
lenvatinib mesylate,lenvatinib mesylate,Lenvima,Eisai SA/NV,Oncology, Endometrial Cancer; Follicular Thyroid Cancer; Hepatocellular Carcinoma; Papillary Thyroid Cancer; Thyroid Cancer,Marketed,Belgium
lenvatinib mesylate,lenvatinib mesylate,Lenvima,Eisai Australia Pty Ltd,Oncology, Follicular Thyroid Cancer; Papillary Thyroid Cancer,Marketed,Australia
lenvatinib mesylate,lenvatinib mesylate,Lenvima,Eisai Ltd,Oncology, Hepatocellular Carcinoma,Marketed,Canada; United Kingdom
lenvatinib mesylate,lenvatinib mesylate,Lenvima,Eisai Korea Inc,Oncology, Follicular Thyroid Cancer; Hepatocellular Carcinoma; Papillary Thyroid Cancer; Renal Cell Carcinoma; Thyroid Cancer,Marketed,South Korea
lenvatinib mesylate,lenvatinib mesylate,Kisplyx,Eisai Europe Ltd,Oncology, Metastatic Renal Cell Carcinoma,Marketed,Denmark; EU
lenvatinib mesylate,lenvatinib mesylate,Lenvima,Eisai China Inc,Oncology, Hepatocellular Carcinoma,Marketed,China
lenvatinib mesylate,lenvatinib mesylate,Lenvima,Eisai Inc,Oncology, Endometrial Cancer; Follicular Thyroid Cancer; Hepatocellular Carcinoma; Metastatic Renal Cell Carcinoma; Papillary Thyroid Cancer,Marketed,United States
lenvatinib mesylate,lenvatinib mesylate,Lenvima,Eisai Srl,Oncology, Endometrial Cancer; Follicular Thyroid Cancer; Hepatocellular Carcinoma; Papillary Thyroid Cancer; Thyroid Cancer,Marketed,Italy
lenvatinib mesylate,lenvatinib mesylate,Kisplyx,Eisai Farmaceutica SA,Oncology, Metastatic Renal Cell Carcinoma,Marketed,Spain
lenvatinib mesylate,lenvatinib mesylate,Kisplyx,Eisai GesmbH,Oncology, Metastatic Renal Cell Carcinoma,Marketed,Austria
lenvatinib mesylate,lenvatinib mesylate,Kisplyx,Eisai SAS,Oncology, Metastatic Renal Cell Carcinoma,Marketed,France
lenvatinib mesylate,lenvatinib mesylate,Lenvima,Eisai Co Ltd,Oncology, Endometrial Cancer; Follicular Thyroid Cancer; Hepatocellular Carcinoma; Metastatic Renal Cell Carcinoma; Papillary Thyroid Cancer; Thymic Carcinoma,Marketed,Japan
lenvatinib mesylate,lenvatinib mesylate,Lenvima,Eisai Pharma AG,Oncology, Hepatocellular Carcinoma; Thyroid Cancer,Marketed,Switzerland
lenvatinib mesylate,lenvatinib mesylate,Lenvima,Neopharm Ltd,Oncology, Follicular Thyroid Cancer; Hepatocellular Carcinoma; Metastatic Renal Cell Carcinoma; Papillary Thyroid Cancer,Marketed,Israel
lenvatinib mesylate,lenvatinib mesylate,Lenvima,Eisai Laboratorios S de RL de CV,Oncology, Follicular Thyroid Cancer; Papillary Thyroid Cancer; Thyroid Cancer,Marketed,Mexico
lenvatinib mesylate,lenvatinib mesylate,Lenvima,United Medical Ltda,Oncology, Follicular Thyroid Cancer; Hepatocellular Carcinoma; Metastatic Renal Cell Carcinoma; Papillary Thyroid Cancer; Thyroid Cancer,Marketed,Brazil
lenvatinib mesylate,lenvatinib mesylate,Lenvima,Eisai SAS,Oncology, Endometrial Cancer; Follicular Thyroid Cancer; Hepatocellular Carcinoma; Papillary Thyroid Cancer; Thyroid Cancer,Marketed,France
lenvatinib mesylate,lenvatinib mesylate,Lenvima,Eisai GesmbH,Oncology, Follicular Thyroid Cancer; Papillary Thyroid Cancer,Marketed,Austria
lenvatinib mesylate,lenvatinib mesylate,Kisplyx,Eisai GmbH,Oncology, Metastatic Renal Cell Carcinoma,Marketed,Germany; Italy
lenvatinib mesylate,lenvatinib mesylate,Kisplyx,Eisai SA/NV,Oncology, Metastatic Renal Cell Carcinoma,Marketed,Belgium
lenvatinib mesylate,lenvatinib mesylate,Lenvima,Eisai Ltd,Oncology, Follicular Thyroid Cancer; Papillary Thyroid Cancer; Thyroid Cancer,Marketed,Russia
lenvatinib mesylate,lenvatinib mesylate,Lenvima,Eisai Australia Pty Ltd,Oncology, Endometrial Cancer; Hepatocellular Carcinoma; Metastatic Renal Cell Carcinoma; Thyroid Cancer,Marketed,Australia; New Zealand
lenvatinib mesylate,lenvatinib mesylate,Lenvima,PT Eisai Indonesia,Oncology, Follicular Thyroid Cancer; Hepatocellular Carcinoma; Papillary Thyroid Cancer,Marketed,Indonesia
lenvatinib mesylate,lenvatinib mesylate,Lenvima,Eisai GmbH,Oncology, Endometrial Cancer; Follicular Thyroid Cancer; Hepatocellular Carcinoma; Papillary Thyroid Cancer; Thyroid Cancer,Withdrawn,Germany
lenvatinib mesylate,lenvatinib mesylate,,Eisai Co Ltd,Oncology, Adenocarcinoma Of The Gastroesophageal Junction,Phase III,China; EU; Global
lenvatinib mesylate,lenvatinib mesylate,,Eisai Co Ltd,Oncology, Non-Small Cell Lung Cancer,Phase III,EU; Global; Japan; United States
lenvatinib mesylate,lenvatinib mesylate,,Eisai Co Ltd,Oncology, Renal Cell Carcinoma,Phase III,EU
lenvatinib mesylate,lenvatinib mesylate,,Eisai Co Ltd,Oncology, Gastric Cancer,Phase III,China; EU; Global; Japan; United States
lenvatinib mesylate,lenvatinib mesylate,,Eisai Co Ltd,Oncology, Metastatic Melanoma,Phase III,China; EU; United States
lenvatinib mesylate,lenvatinib mesylate,,Eisai Co Ltd,Oncology, Colorectal Cancer,Phase III,EU; United States
lenvatinib mesylate,lenvatinib mesylate,,Eisai Co Ltd,Oncology, Endometrial Cancer; Esophageal Squamous Cell Carcinoma (ESCC); Metastatic Transitional (Urothelial) Tract Cancer; Recurrent Head And Neck Cancer Squamous Cell Carcinoma,Phase III,China; EU; Japan; United States
lenvatinib mesylate,lenvatinib mesylate,,Eisai Co Ltd,Oncology, Hepatocellular Carcinoma; Metastatic Colorectal Cancer,Phase III,Global
lenvatinib mesylate,lenvatinib mesylate,,Eisai Co Ltd,Oncology, Metastatic Renal Cell Carcinoma,Phase III,United States
lenvatinib mesylate,lenvatinib mesylate,,Eisai Co Ltd,Oncology, Bladder Cancer,Phase III,China; EU; Global; United States
lenvatinib mesylate,lenvatinib mesylate,Lenvima,Eisai Co Ltd,Oncology, Esophageal Squamous Cell Carcinoma (ESCC); Metastatic Renal Cell Carcinoma,Phase III,Global
lenvatinib mesylate,lenvatinib mesylate,,Eisai Co Ltd,Oncology, Bile Duct Cancer (Cholangiocarcinoma) ; Gastric Cancer; Glioblastoma Multiforme (GBM); Melanoma; Ovarian Cancer; Triple-Negative Breast Cancer (TNBC),Phase II,EU; Global; United States
lenvatinib mesylate,lenvatinib mesylate,,Eisai Co Ltd,Oncology, Head And Neck Cancer Squamous Cell Carcinoma; Lung Adenocarcinoma,Phase II,United States
lenvatinib mesylate,lenvatinib mesylate,,Eisai Co Ltd,Oncology, Endometrial Cancer; Metastatic Biliary Tract Cancer; Metastatic Melanoma; Non-Small Cell Lung Cancer; Pancreatic Cancer; Transitional Cell Cancer (Urothelial Cell Cancer),Phase II,EU; United States
lenvatinib mesylate,lenvatinib mesylate,,Eisai Co Ltd,Oncology, Head And Neck Cancer,Phase II,EU
lenvatinib mesylate,lenvatinib mesylate,,Eisai Co Ltd,Oncology, Adenocarcinoma Of The Gastroesophageal Junction; Adenoid Cystic Carcinoma (ACC); Anaplastic Thyroid Cancer; Breast Cancer; Colorectal Cancer; Ewing Sarcoma; Extrahepatic Bile Duct Cancer; Gallbladder Cancer; Gastrointestinal Stromal Tumor (GIST); Hepatocellular Carcinoma; High-Grade Glioma; Hypopharyngeal Cancer; Laryngeal Cancer; Merkel Cell Carcinoma; Oral Cavity (Mouth) Cancer; Oropharyngeal Cancer; Osteosarcoma; Pancreatic Ductal Adenocarcinoma; Pediatric Diffuse Intrinsic Pontine Glioma; Primitive Neuroectodermal Tumor (PNET); Prostate Cancer; Recurrent Head And Neck Cancer Squamous Cell Carcinoma; Rhabdomyosarcoma; Salivary Gland Cancer; Small-Cell Lung Cancer; Thymic Carcinoma,Phase II,Global
lenvatinib mesylate,lenvatinib mesylate,Lenvima,Eisai Co Ltd,Oncology, Head And Neck Cancer Squamous Cell Carcinoma,Phase II,EU
lenvatinib mesylate,lenvatinib mesylate,,Eisai Co Ltd,Oncology," Adenocarcinoma Of The Gastroesophageal Junction; Adrenocortical Carcinoma (Adrenal Cortex Cancer); Epithelial Ovarian Cancer; Fallopian Tube Cancer; Gastric Cancer; Hypopharyngeal Cancer; Laryngeal Cancer; Leptomeningeal Disease (Neoplastic Meningitis, Leptomeningeal Carcinomatosis); Malignant Pleural Mesothelioma; Oral Cavity (Mouth) Cancer; Oropharyngeal Cancer; Pancreatic Ductal Adenocarcinoma; Paranasal Sinus And Nasal Cavity Cancer; Peritoneal Cancer; Recurrent Head And Neck Cancer Squamous Cell Carcinoma; Squamous Cell Carcinoma",Phase I,Global
lenvatinib mesylate,lenvatinib mesylate,,Eisai Co Ltd,Oncology, Solid Tumor,Phase I,China
lenvatinib mesylate,lenvatinib mesylate,,Eisai Co Ltd,Infectious Disease, Recurrent Respiratory Papillomatosis (Juvenile Laryngeal Papilloma or Laryngeal Papilloma),Phase I,Global
lenvatinib mesylate,lenvatinib mesylate,Lenvima,Eisai Co Ltd,Oncology, Melanoma,Phase I,Global
lenvatinib mesylate,lenvatinib mesylate,,Eisai Co Ltd,Oncology, Endometrial Cancer; Head And Neck Cancer Squamous Cell Carcinoma; Hepatocellular Carcinoma; Melanoma; Renal Cell Carcinoma; Transitional Cell Carcinoma (Urothelial Cell Carcinoma),Phase I,Japan
lenvatinib mesylate,lenvatinib mesylate,,Eisai Co Ltd,Oncology, Non-Small Cell Lung Cancer,Phase I,Global; Japan
lenvatinib mesylate,lenvatinib mesylate,,Eisai Co Ltd,Gastrointestinal, Liver Fibrosis,Inactive,Global
lenvatinib mesylate,lenvatinib mesylate,,Eisai Co Ltd,Oncology, Melanoma; Recurrent Glioblastoma Multiforme (GBM),Inactive,Global
lenvatinib mesylate,lenvatinib mesylate,,Eisai Co Ltd,Oncology, Non-Small Cell Lung Cancer,Inactive,China
lenvatinib mesylate,lenvatinib mesylate,,Eisai Co Ltd,Oncology, Bladder Cancer; Metastatic Biliary Tract Cancer,Inactive,Japan
lenvatinib mesylate,lenvatinib mesylate,,Eisai Co Ltd,Oncology, Lung Adenocarcinoma,Inactive,Asia-Pacific; EU; Japan
lenvatinib mesylate,lenvatinib mesylate,,Eisai Co Ltd,Oncology, Recurrent Malignant Glioma ,Discontinued,United States
lenvatinib mesylate,lenvatinib mesylate,,Eisai Co Ltd,Oncology, Non-Small Cell Lung Cancer,Discontinued,EU; United States
Cabometyx,cabozantinib s-malate,Cabometyx,Ipsen NV,Oncology, Hepatocellular Carcinoma; Metastatic Renal Cell Carcinoma; Renal Cell Carcinoma; Thyroid Cancer,Marketed,Belgium
Cabometyx,cabozantinib s-malate,Cabometyx,Ipsen Biopharmaceuticals Canada Inc,Oncology, Hepatocellular Carcinoma; Metastatic Renal Cell Carcinoma; Thyroid Cancer,Marketed,Canada
Cabometyx,cabozantinib s-malate,Cabometyx,Ipsen Pharma GmbH,Oncology, Hepatocellular Carcinoma; Metastatic Renal Cell Carcinoma; Renal Cell Carcinoma; Thyroid Cancer,Marketed,Austria; EU; Germany
Cabometyx,cabozantinib s-malate,Cabometyx,Ipsen SpA,Oncology, Hepatocellular Carcinoma; Metastatic Renal Cell Carcinoma; Renal Cell Carcinoma; Thyroid Cancer,Marketed,Italy
Cabometyx,cabozantinib s-malate,Cabometyx,Ipsen SA,Oncology, Hepatocellular Carcinoma; Metastatic Renal Cell Carcinoma,Marketed,New Zealand
Cabometyx,cabozantinib s-malate,Cabometyx,Medison Pharma Ltd,Oncology, Hepatocellular Carcinoma; Metastatic Renal Cell Carcinoma,Marketed,Israel
Cabometyx,cabozantinib s-malate,Cabometyx,Ipsen Pty Ltd,Oncology, Metastatic Renal Cell Carcinoma,Marketed,Australia
Cabometyx,cabozantinib s-malate,Cabometyx,Future Health Pharma GmbH,Oncology, Metastatic Renal Cell Carcinoma,Marketed,Switzerland
Cabometyx,cabozantinib s-malate,Cabometyx,Exelixis Inc,Oncology, Hepatocellular Carcinoma; Metastatic Renal Cell Carcinoma; Renal Cell Carcinoma; Thyroid Cancer,Marketed,United States
Cabometyx,cabozantinib s-malate,Cabometyx,Ipsen Korea Ltd,Oncology, Metastatic Renal Cell Carcinoma,Marketed,South Korea
Cabometyx,cabozantinib s-malate,Cabometyx,Takeda Pharmaceutical Co Ltd,Oncology, Hepatocellular Carcinoma; Metastatic Renal Cell Carcinoma,Marketed,Japan
Cabometyx,cabozantinib s-malate,Cabometyx,Ipsen Pharma SA,Oncology, Hepatocellular Carcinoma; Metastatic Renal Cell Carcinoma; Renal Cell Carcinoma; Thyroid Cancer,Marketed,Denmark; Spain
Cabometyx,cabozantinib s-malate,Aptimetyx,Ipsen Mexico S de RL de CV,Oncology, Metastatic Renal Cell Carcinoma,Marketed,Mexico
Cabometyx,cabozantinib s-malate,Cabometyx,Ipsen Ltd,Oncology, Hepatocellular Carcinoma; Metastatic Renal Cell Carcinoma,Marketed,United Kingdom
Cabometyx,cabozantinib s-malate,Cabometyx,Beaufour Ipsen Farmaceutica Ltd,Oncology, Metastatic Renal Cell Carcinoma,Marketed,Brazil
Cabometyx,cabozantinib s-malate,Cabometyx,Ipsen Innovation SAS,Oncology, Hepatocellular Carcinoma; Metastatic Renal Cell Carcinoma; Renal Cell Carcinoma; Thyroid Cancer,Marketed,France
Cabometyx,cabozantinib s-malate,Cabometyx,Exelixis Inc,Oncology, Metastatic Renal Cell Carcinoma; Non-Small Cell Lung Carcinoma,Phase III,Global
Cabometyx,cabozantinib s-malate,,Takeda Pharmaceutical Co Ltd,Oncology," Metastatic Hormone Refractory (Castration Resistant, Androgen-Independent) Prostate Cancer; Non-Small Cell Lung Cancer",Phase III,Japan
